1325675.0122756483,-4364813.874402616,4442998.518772981,0.16326838382153527,0.37020209028731643,-0.6884024155909365,0.6019933233847108
1325672.31619598,-4364819.56671178,4442988.383892807,0.17031832542704312,0.36810562475179653,-0.6768187107833566,0.6143340701795504
1325669.8089263276,-4364827.472178559,4442981.427448554,0.14898380630859098,0.3714082562502428,-0.7213160715124944,0.5652989099801449
1325662.2470602335,-4364832.961784952,4442978.089324546,0.08239804065196529,-0.3823528716571101,0.918705472988883,-0.05474576086375267
1325651.9899775186,-4364836.174983214,4442978.075414552,-0.02535914565327738,-0.40195843829618344,0.8505108637057638,-0.33825670478603215
1325642.0980975193,-4364840.521753943,4442976.860142283,-0.044103889413342354,-0.413508965820313,0.834753176699128,-0.36090485742858214
1325631.1938439596,-4364842.185478094,4442978.790930773,-0.05639602498518922,-0.3989171079889722,0.8296318490253369,-0.3865173015563277
1325620.931818769,-4364842.417250152,4442981.1930343015,0.09216446292979663,-0.37483117147256695,0.9224744519533223,0.006941913193262659
1325614.0356312925,-4364839.417292757,4442986.147290196,0.31753191133796693,-0.211307378812253,0.6711925420938835,0.6356282312634508
1325615.5149899402,-4364831.5206615925,4442993.497600404,0.32203139927178565,-0.18084435473314442,0.6888422789032951,0.6237687167849342
1325612.3371665655,-4364825.325575677,4442999.875996878,0.08257363583505348,-0.37261652521372657,0.9209982730402833,-0.07810698342302076
1325612.4465042888,-4364825.320445359,4442999.913935345,0.08269106196608035,-0.3726330151842369,0.9208188894590276,-0.07999623166793104
1325612.0129465738,-4364826.3465998275,4442999.107711715,0.15469611727348248,0.34911058866025413,-0.6803317490762658,0.6255714342779957
1325612.4540644607,-4364830.66890118,4442995.036570687,0.2059300796679802,0.32409018888651375,-0.5718261743471678,0.724964259868668
1325613.7431924616,-4364838.298430049,4442987.275108795,0.23056025257481239,0.3230099888645066,-0.5877195961477977,0.7050476532336374
1325619.2232167798,-4364842.762903568,4442981.321587413,0.36486481595817666,0.0977546808902858,0.015732961559440883,0.9257808392705119
1325629.7761608444,-4364842.255459955,4442978.9339293055,0.3763469940598712,0.12475294914775753,-0.02409915701717808,0.9177248347800651
1325640.4290879883,-4364840.945834896,4442977.085086642,0.3999516412992829,0.11022231794004646,0.04251574786607004,0.9088906075173854
1325650.087910146,-4364836.636103772,4442978.432615221,0.3883251813557463,0.05892721340760455,0.16277233876348932,0.9051167343379003
1325660.5039631957,-4364833.175182754,4442978.404653441,0.3798552529290624,0.07919428543767286,0.1187401207229827,0.9139688373828212
1325669.3369561702,-4364829.180505676,4442979.655785252,0.36564723661124426,-0.10885511027820746,0.5167913469784312,0.7664067895139622
1325672.737876303,-4364821.485017742,4442986.410002974,0.3468543751495942,-0.17303172096535493,0.631579498618638,0.6714606488127074
1325673.2615392501,-4364813.79310437,4442994.1228153845,0.3113417097525298,-0.2281774969294875,0.7383030456295828,0.5530912966929128
1325669.8194752783,-4364812.436890305,4442996.710240532,0.07440509595904052,-0.3930670772448844,0.9104006801218364,-0.10551187665465771
1325666.0728199703,-4364813.4710395485,4442996.939980648,0.18510027524293493,-0.3458838933662103,0.9049202448943933,0.16498960814273467
1325665.5152174763,-4364813.31168585,4442997.262451715,0.16077845672132804,-0.3572393785509295,0.9138098545104769,0.10715346035660596
1325663.8804482904,-4364813.588256787,4442998.29138882,0.12164108809941238,-0.3658308000075022,0.9216547061020897,0.04386199005668537
1325664.135644794,-4364814.086679827,4442998.672087786,0.11686030325712987,-0.36754185660193733,0.9218781394722068,0.03738113336317128
1325663.482774301,-4364814.720931548,4442999.495350623,0.11810452953010496,-0.3675952677530896,0.9215803412847032,0.04018350143500231
1325664.7085837147,-4364815.596125397,4442999.870359705,0.12696430901411446,-0.36678980079649004,0.9200307254157744,0.05374728420267952
1325663.8478157024,-4364814.112481356,4443003.612574878,0.32373218539708287,-0.19212998064620135,0.6796651116503742,0.6295545081088717
1325668.7094761215,-4364813.876806839,4443005.120157665,0.34455430137526677,0.17432954750376803,-0.12528609708169358,0.9138900022152391
1325667.2212560796,-4364816.359065344,4443006.554887169,0.37926838750777425,-0.004335393120896279,0.28956923957275427,0.8787982419742297
1325667.2638775094,-4364817.253228769,4443008.537237519,0.2036393249334912,-0.3304791309133045,0.8836723426777457,0.2616061164381359
1325667.4739912208,-4364819.892350512,4443009.111128071,0.17668730959871248,0.35541599209127345,-0.6629565009548012,0.634783226806058
1325667.3977861349,-4364822.093903849,4443010.041433349,0.17642857307341572,0.3553801850646509,-0.6632432003053883,0.6345757164557743
1325666.3902041356,-4364824.705510053,4443011.381451447,0.1762585222881176,0.35530363723935454,-0.6635703112539537,0.6343238137636212
1325657.7447229805,-4364828.408879425,4443016.490629402,0.1762694065538121,0.35513656431693996,-0.6640604413835204,0.6339012913599806
1325653.7017360427,-4364829.919609131,4443018.593683413,0.17601161920665356,0.35519582650086323,-0.6643806545702147,0.63360411975734
